sample,horizon_weeks,phase,industry,observations,sufficient,mean,median,sd,p10,p90,share_positive
real_time_gated,4,recovery,Enrgy,34,True,0.002038,-0.028067,0.117536,-0.124353,0.164066,0.4118
real_time_gated,4,recovery,Chems,34,True,-0.013784,-0.013243,0.026659,-0.043085,0.024225,0.2647
real_time_gated,4,recovery,BusEq,34,True,0.005515,0.006438,0.023484,-0.026532,0.036704,0.6176
real_time_gated,4,recovery,Telcm,34,True,-0.011488,-0.010748,0.034297,-0.055332,0.032429,0.3824
real_time_gated,4,recovery,Utils,34,True,-0.021585,-0.013248,0.041168,-0.073881,0.032039,0.3529
real_time_gated,4,recovery,Shops,34,True,-0.008572,-0.003008,0.023117,-0.037706,0.020226,0.4118
real_time_gated,4,recovery,Hlth,34,True,-0.011716,-0.010234,0.02496,-0.040815,0.016887,0.3529
real_time_gated,4,recovery,Money,34,True,0.004226,-0.003876,0.032648,-0.027303,0.050466,0.4412
real_time_gated,4,recovery,Other,34,True,0.007061,0.001638,0.018237,-0.011846,0.026157,0.5294
real_time_gated,4,expansion,NoDur,273,True,-0.000368,-0.00571,0.033013,-0.033775,0.039584,0.4176
real_time_gated,4,expansion,Durbl,273,True,-0.016163,-0.010246,0.067125,-0.094495,0.041301,0.3919
real_time_gated,4,expansion,Manuf,273,True,0.001392,0.000439,0.025513,-0.026437,0.023883,0.5092
real_time_gated,4,expansion,Enrgy,273,True,0.001794,-0.007809,0.06921,-0.077103,0.090859,0.4469
real_time_gated,4,expansion,Chems,273,True,-0.001133,-0.002345,0.026455,-0.029235,0.031828,0.4505
real_time_gated,4,expansion,BusEq,273,True,0.001952,0.001422,0.021243,-0.024434,0.024045,0.5458
real_time_gated,4,expansion,Telcm,273,True,-0.002094,-0.004135,0.034028,-0.03766,0.037401,0.4396
real_time_gated,4,expansion,Utils,273,True,0.000303,-0.001175,0.040462,-0.04547,0.048568,0.4908
real_time_gated,4,expansion,Shops,273,True,-0.001469,-0.001042,0.020992,-0.02719,0.025368,0.4579
real_time_gated,4,expansion,Hlth,273,True,0.002629,0.003984,0.029507,-0.033298,0.036252,0.5861
real_time_gated,4,expansion,Money,273,True,0.004156,0.003819,0.022242,-0.023201,0.029215,0.5861
real_time_gated,4,expansion,Other,273,True,-0.001353,-0.001651,0.016778,-0.02277,0.018934,0.4286
real_time_gated,4,slowdown,NoDur,346,True,-0.007254,-0.007821,0.032028,-0.048311,0.028645,0.4277
real_time_gated,4,slowdown,Durbl,346,True,0.011401,-0.002101,0.079279,-0.06273,0.100369,0.474
real_time_gated,4,slowdown,Manuf,346,True,-0.000701,-0.000527,0.024518,-0.031234,0.025925,0.4971
real_time_gated,4,slowdown,Enrgy,346,True,-0.008263,-0.012012,0.060499,-0.071735,0.059683,0.3873
real_time_gated,4,slowdown,Chems,346,True,-0.007944,-0.008072,0.028849,-0.043764,0.024355,0.3728
real_time_gated,4,slowdown,BusEq,346,True,0.007697,0.007271,0.023342,-0.020449,0.036207,0.6503
real_time_gated,4,slowdown,Telcm,346,True,-0.00892,-0.006305,0.032753,-0.049864,0.029934,0.4046
real_time_gated,4,slowdown,Utils,346,True,-0.001938,-0.001367,0.040643,-0.05234,0.049864,0.4827
real_time_gated,4,slowdown,Shops,346,True,0.001086,0.001223,0.020015,-0.021046,0.025147,0.5231
real_time_gated,4,slowdown,Hlth,346,True,-0.004527,-0.003912,0.032131,-0.043907,0.03623,0.422
real_time_gated,4,slowdown,Money,346,True,-0.003856,-0.005318,0.029586,-0.03734,0.028662,0.4249
real_time_gated,4,slowdown,Other,346,True,-0.0034,-0.002669,0.017837,-0.024081,0.015733,0.422
real_time_gated,4,contraction,NoDur,15,True,-0.027826,-0.023579,0.028783,-0.065321,0.00341,0.2
real_time_gated,4,contraction,Durbl,15,True,0.096276,0.085143,0.07314,0.024671,0.208374,0.9333
real_time_gated,4,contraction,Manuf,15,True,-0.000776,-0.011706,0.050271,-0.059095,0.072527,0.4
real_time_gated,4,contraction,Enrgy,15,True,-0.016275,-0.014178,0.077937,-0.127736,0.059662,0.4
real_time_gated,4,contraction,Chems,15,True,-0.007622,-0.010889,0.019642,-0.027426,0.01893,0.2667
real_time_gated,4,contraction,BusEq,15,True,0.018262,0.018708,0.027077,-0.015823,0.050498,0.7333
real_time_gated,4,contraction,Telcm,15,True,-0.024304,-0.025534,0.021357,-0.047448,0.000506,0.2
real_time_gated,4,contraction,Utils,15,True,-0.038155,-0.043623,0.042696,-0.085285,0.00725,0.2667
real_time_gated,4,contraction,Shops,15,True,0.014103,0.023192,0.024751,-0.015782,0.043124,0.6
real_time_gated,4,contraction,Hlth,15,True,-0.02247,-0.019399,0.033212,-0.06254,0.010822,0.2667
real_time_gated,4,contraction,Money,15,True,-0.017501,-0.017344,0.043341,-0.073861,0.039453,0.3333
real_time_gated,4,contraction,Other,15,True,0.004887,0.004973,0.021995,-0.019631,0.033296,0.6
real_time_gated,13,recovery,NoDur,34,True,-0.032883,-0.032418,0.027882,-0.068572,0.000603,0.1176
real_time_gated,13,recovery,Durbl,34,True,0.169176,0.184062,0.235003,-0.124099,0.540378,0.6765
real_time_gated,13,recovery,Manuf,34,True,0.032251,0.032788,0.035998,-0.019337,0.078288,0.7941
real_time_gated,13,recovery,Enrgy,34,True,0.101004,0.122354,0.182193,-0.202841,0.293493,0.7941
real_time_gated,13,recovery,Chems,34,True,-0.043981,-0.05093,0.043574,-0.112609,0.006521,0.2353
real_time_gated,13,recovery,BusEq,34,True,0.001849,-0.000299,0.027544,-0.035668,0.038926,0.5
real_time_gated,13,recovery,Telcm,34,True,-0.023799,-0.019091,0.028487,-0.056547,0.01051,0.2353
real_time_gated,13,recovery,Utils,34,True,-0.05519,-0.043551,0.053164,-0.135927,0.002127,0.1765
real_time_gated,13,recovery,Shops,34,True,-0.038029,-0.04072,0.039602,-0.088083,0.006493,0.2059
real_time_gated,13,recovery,Hlth,34,True,-0.032884,-0.033365,0.031968,-0.076109,0.004061,0.1471
real_time_gated,13,recovery,Money,34,True,0.040669,0.040492,0.049762,-0.024394,0.107462,0.7059
real_time_gated,13,recovery,Other,34,True,0.019529,0.018314,0.026646,-0.013923,0.050699,0.8235
real_time_gated,13,expansion,NoDur,267,True,-0.017366,-0.020028,0.056511,-0.084773,0.053162,0.3446
real_time_gated,13,expansion,Durbl,267,True,-0.010217,-0.012826,0.117724,-0.120657,0.118936,0.4307
real_time_gated,13,expansion,Manuf,267,True,-0.001766,-0.005554,0.036729,-0.04224,0.036586,0.412
real_time_gated,13,expansion,Enrgy,267,True,-0.020927,-0.035153,0.117124,-0.13837,0.100555,0.3071
real_time_gated,13,expansion,Chems,267,True,-0.018701,-0.013803,0.047938,-0.076539,0.040439,0.3408
real_time_gated,13,expansion,BusEq,267,True,0.017786,0.016217,0.036452,-0.028782,0.062836,0.7154
real_time_gated,13,expansion,Telcm,267,True,-0.021269,-0.014375,0.065996,-0.105458,0.05404,0.382
real_time_gated,13,expansion,Utils,267,True,-0.00408,-0.008497,0.0672,-0.082764,0.087996,0.4607
real_time_gated,13,expansion,Shops,267,True,-0.000891,-0.003289,0.035042,-0.044778,0.046297,0.4532
real_time_gated,13,expansion,Hlth,267,True,-0.006558,0.003894,0.053365,-0.08156,0.051168,0.5281
real_time_gated,13,expansion,Money,267,True,0.003192,-0.001247,0.035717,-0.033898,0.040037,0.4906
real_time_gated,13,expansion,Other,267,True,-0.008261,-0.006619,0.033034,-0.049622,0.027678,0.3858
real_time_gated,13,slowdown,NoDur,343,True,-0.014601,-0.016254,0.05775,-0.087229,0.062054,0.3703
real_time_gated,13,slowdown,Durbl,343,True,0.005943,-0.013805,0.135134,-0.123727,0.170776,0.3994
real_time_gated,13,slowdown,Manuf,343,True,-0.00396,0.001968,0.044263,-0.059439,0.043028,0.5073
real_time_gated,13,slowdown,Enrgy,343,True,-0.013287,-0.031585,0.120365,-0.134306,0.141013,0.3703
real_time_gated,13,slowdown,Chems,343,True,-0.017821,-0.014449,0.050416,-0.085096,0.044104,0.3732
real_time_gated,13,slowdown,BusEq,343,True,0.019345,0.017049,0.042848,-0.035565,0.070521,0.6531
real_time_gated,13,slowdown,Telcm,343,True,-0.019805,-0.01208,0.054242,-0.092583,0.041867,0.3703
real_time_gated,13,slowdown,Utils,343,True,-0.007498,-0.00687,0.068459,-0.084383,0.086078,0.4344
real_time_gated,13,slowdown,Shops,343,True,0.002262,0.000499,0.04013,-0.048421,0.055024,0.5073
real_time_gated,13,slowdown,Hlth,343,True,-0.003282,-0.002518,0.056538,-0.072543,0.064538,0.481
real_time_gated,13,slowdown,Money,343,True,-0.006486,-0.004616,0.050449,-0.062866,0.048448,0.4577
real_time_gated,13,slowdown,Other,343,True,-0.008796,-0.007988,0.030364,-0.044593,0.028242,0.3761
real_time_gated,13,contraction,NoDur,15,True,-0.054392,-0.052732,0.050217,-0.123231,-0.001647,0.0667
real_time_gated,13,contraction,Durbl,15,True,0.428896,0.445366,0.105737,0.311167,0.551783,1.0
real_time_gated,13,contraction,Manuf,15,True,0.010444,0.018519,0.043975,-0.040691,0.050286,0.5333
real_time_gated,13,contraction,Enrgy,15,True,-0.182511,-0.207549,0.094884,-0.293574,-0.051159,0.0
real_time_gated,13,contraction,Chems,15,True,0.003398,0.006353,0.038638,-0.039982,0.051298,0.5333
real_time_gated,13,contraction,BusEq,15,True,0.048663,0.043707,0.035078,0.007768,0.087475,1.0
real_time_gated,13,contraction,Telcm,15,True,-0.058605,-0.052522,0.040421,-0.1033,-0.007103,0.0
real_time_gated,13,contraction,Utils,15,True,-0.109233,-0.114753,0.051441,-0.170064,-0.05415,0.0
real_time_gated,13,contraction,Shops,15,True,0.050007,0.053544,0.027932,0.026475,0.076903,0.9333
real_time_gated,13,contraction,Hlth,15,True,-0.078213,-0.071993,0.031772,-0.114358,-0.041323,0.0
real_time_gated,13,contraction,Money,15,True,-0.067031,-0.063041,0.034455,-0.105775,-0.022895,0.0
real_time_gated,13,contraction,Other,15,True,0.0351,0.029559,0.030306,-0.001963,0.069119,0.8667
real_time_gated,26,recovery,NoDur,34,True,-0.060911,-0.064586,0.032479,-0.09941,-0.017538,0.0
real_time_gated,26,recovery,Durbl,34,True,0.228711,0.240426,0.368555,-0.174627,0.879846,0.6471
real_time_gated,26,recovery,Manuf,34,True,0.055647,0.06372,0.06269,-0.058527,0.123868,0.8529
real_time_gated,26,recovery,Enrgy,34,True,0.241789,0.255178,0.227469,-0.049844,0.513156,0.7647
real_time_gated,26,recovery,Chems,34,True,-0.083668,-0.086313,0.031693,-0.128489,-0.042826,0.0
real_time_gated,26,recovery,BusEq,34,True,0.004796,-0.005419,0.044612,-0.040273,0.057701,0.4412
real_time_gated,26,recovery,Telcm,34,True,-0.057897,-0.060541,0.038154,-0.103998,-0.006536,0.0588
real_time_gated,26,recovery,Utils,34,True,-0.099967,-0.111169,0.050937,-0.164197,-0.042114,0.0
real_time_gated,26,recovery,Shops,34,True,-0.064997,-0.067688,0.046321,-0.123573,0.001935,0.1471
real_time_gated,26,recovery,Hlth,34,True,-0.06299,-0.059,0.032413,-0.100262,-0.012048,0.0294
real_time_gated,26,recovery,Money,34,True,0.097469,0.104392,0.077343,0.001917,0.179632,0.8824
real_time_gated,26,recovery,Other,34,True,0.031523,0.046125,0.043026,-0.046985,0.072417,0.8529
real_time_gated,26,expansion,NoDur,257,True,-0.026257,-0.013168,0.08177,-0.133198,0.070048,0.4163
real_time_gated,26,expansion,Durbl,257,True,-0.012442,-0.028978,0.15427,-0.172718,0.213933,0.3658
real_time_gated,26,expansion,Manuf,257,True,-0.008127,-0.013673,0.044483,-0.063516,0.052929,0.4397
real_time_gated,26,expansion,Enrgy,257,True,-0.007158,-0.060676,0.208123,-0.183481,0.230571,0.3346
real_time_gated,26,expansion,Chems,257,True,-0.029891,-0.020223,0.068973,-0.109102,0.049714,0.3152
real_time_gated,26,expansion,BusEq,257,True,0.029255,0.026756,0.04987,-0.037839,0.090558,0.7704
real_time_gated,26,expansion,Telcm,257,True,-0.043132,-0.038389,0.080549,-0.146398,0.057656,0.3035
real_time_gated,26,expansion,Utils,257,True,-0.002819,-0.004424,0.098323,-0.127295,0.132208,0.4903
real_time_gated,26,expansion,Shops,257,True,0.003837,-0.000837,0.054888,-0.068978,0.078657,0.4981
real_time_gated,26,expansion,Hlth,257,True,6.6e-05,0.003936,0.066086,-0.080565,0.081135,0.5097
real_time_gated,26,expansion,Money,257,True,0.003417,0.004964,0.056033,-0.060839,0.065736,0.5292
real_time_gated,26,expansion,Other,257,True,-0.016282,-0.008748,0.037198,-0.05133,0.024267,0.2996
real_time_gated,26,slowdown,NoDur,341,True,-0.030961,-0.035103,0.077855,-0.128272,0.071914,0.3607
real_time_gated,26,slowdown,Durbl,341,True,0.018964,-0.021709,0.209732,-0.187648,0.258734,0.437
real_time_gated,26,slowdown,Manuf,341,True,-0.003331,-0.006982,0.076486,-0.089461,0.070439,0.4545
real_time_gated,26,slowdown,Enrgy,341,True,-0.056075,-0.069623,0.158373,-0.22339,0.103161,0.3196
real_time_gated,26,slowdown,Chems,341,True,-0.034413,-0.027999,0.063816,-0.109476,0.037663,0.2933
real_time_gated,26,slowdown,BusEq,341,True,0.040926,0.036538,0.060257,-0.037565,0.117452,0.7742
real_time_gated,26,slowdown,Telcm,341,True,-0.030952,-0.019163,0.074921,-0.145447,0.054124,0.346
real_time_gated,26,slowdown,Utils,341,True,-0.014834,-0.014238,0.093719,-0.125165,0.095019,0.4252
real_time_gated,26,slowdown,Shops,341,True,0.00593,0.0042,0.057438,-0.055313,0.081686,0.5191
real_time_gated,26,slowdown,Hlth,341,True,-0.011757,-0.014562,0.070931,-0.098881,0.081409,0.4076
real_time_gated,26,slowdown,Money,341,True,-0.014092,-0.006617,0.075532,-0.126152,0.065831,0.4545
real_time_gated,26,slowdown,Other,341,True,-0.013425,-0.01217,0.040819,-0.06485,0.034725,0.3519
real_time_gated,26,contraction,NoDur,15,True,-0.08766,-0.080268,0.04141,-0.141787,-0.05121,0.0
real_time_gated,26,contraction,Durbl,15,True,0.897712,0.90417,0.145088,0.704641,1.0707,1.0
real_time_gated,26,contraction,Manuf,15,True,0.063849,0.062478,0.044835,0.015294,0.122338,0.9333
real_time_gated,26,contraction,Enrgy,15,True,-0.286897,-0.289549,0.105261,-0.388279,-0.201945,0.0
real_time_gated,26,contraction,Chems,15,True,-0.012382,-0.016646,0.019512,-0.028569,0.01343,0.2667
real_time_gated,26,contraction,BusEq,15,True,0.060889,0.038765,0.046182,0.016257,0.116752,0.9333
real_time_gated,26,contraction,Telcm,15,True,-0.082422,-0.065099,0.056407,-0.16177,-0.024882,0.0667
real_time_gated,26,contraction,Utils,15,True,-0.163893,-0.161871,0.045022,-0.219155,-0.104096,0.0
real_time_gated,26,contraction,Shops,15,True,0.013826,0.009327,0.064426,-0.058564,0.095631,0.6667
real_time_gated,26,contraction,Hlth,15,True,-0.134132,-0.143202,0.038446,-0.181692,-0.084605,0.0
real_time_gated,26,contraction,Money,15,True,-0.059497,-0.064322,0.06259,-0.113976,0.010427,0.1333
real_time_gated,26,contraction,Other,15,True,0.072596,0.071624,0.018696,0.047164,0.086891,1.0
