sample,horizon_weeks,phase,industry,weeks,observations,mean,effect_versus_all_weeks,p_value,bh_rank,survives_bh,survives_bonferroni
real_time_ex_covid,4,recovery,Chems,10,10,-0.025164,-0.019859,0.1629,13.0,False,False
real_time_ex_covid,4,recovery,BusEq,10,10,0.01528,0.010472,0.3502,18.0,False,False
real_time_ex_covid,4,recovery,Telcm,10,10,-0.025312,-0.019244,0.2566,17.0,False,False
real_time_ex_covid,4,recovery,Utils,10,10,-0.015276,-0.0138,0.4888,20.0,False,False
real_time_ex_covid,4,recovery,Shops,10,10,-0.000102,0.000645,0.9569,36.0,False,False
real_time_ex_covid,4,recovery,Hlth,10,10,-0.01025,-0.00839,0.6086,27.0,False,False
real_time_ex_covid,4,recovery,Money,10,10,-0.001036,-0.00168,0.8633,35.0,False,False
real_time_ex_covid,4,recovery,Other,10,10,0.00829,0.01017,0.2135,15.0,False,False
real_time_ex_covid,4,expansion,NoDur,288,282,-0.000595,0.003702,0.1086,10.0,False,False
real_time_ex_covid,4,expansion,Durbl,288,282,-0.016062,-0.01521,0.0019,1.0,True,False
real_time_ex_covid,4,expansion,Manuf,288,282,0.001801,0.000439,0.8315,34.0,False,False
real_time_ex_covid,4,expansion,Enrgy,288,282,0.001581,0.003214,0.5225,23.0,False,False
real_time_ex_covid,4,expansion,Chems,288,282,-0.001331,0.003975,0.0543,5.0,False,False
real_time_ex_covid,4,expansion,BusEq,288,282,0.001995,-0.002813,0.1142,12.0,False,False
real_time_ex_covid,4,expansion,Telcm,288,282,-0.002762,0.003306,0.2022,14.0,False,False
real_time_ex_covid,4,expansion,Utils,288,282,0.000547,0.002023,0.5056,22.0,False,False
real_time_ex_covid,4,expansion,Shops,288,282,-0.001463,-0.000716,0.5993,26.0,False,False
real_time_ex_covid,4,expansion,Hlth,288,282,0.002489,0.004348,0.0431,4.0,False,False
real_time_ex_covid,4,expansion,Money,288,282,0.004007,0.003363,0.1124,11.0,False,False
real_time_ex_covid,4,expansion,Other,288,282,-0.001285,0.000595,0.6667,30.0,False,False
real_time_ex_covid,4,slowdown,NoDur,328,324,-0.007754,-0.003457,0.1049,9.0,False,False
real_time_ex_covid,4,slowdown,Durbl,328,324,0.012127,0.012979,0.0019,2.0,True,False
real_time_ex_covid,4,slowdown,Manuf,328,324,0.000144,-0.001217,0.5281,24.0,False,False
real_time_ex_covid,4,slowdown,Enrgy,328,324,-0.005257,-0.003624,0.3745,19.0,False,False
real_time_ex_covid,4,slowdown,Chems,328,324,-0.008548,-0.003243,0.0693,6.0,False,False
real_time_ex_covid,4,slowdown,BusEq,328,324,0.007561,0.002754,0.0768,7.0,False,False
real_time_ex_covid,4,slowdown,Telcm,328,324,-0.008817,-0.002749,0.2303,16.0,False,False
real_time_ex_covid,4,slowdown,Utils,328,324,-0.00259,-0.001114,0.6816,31.0,False,False
real_time_ex_covid,4,slowdown,Shops,328,324,-0.000101,0.000646,0.6124,28.0,False,False
real_time_ex_covid,4,slowdown,Hlth,328,324,-0.00622,-0.00436,0.0187,3.0,False,False
real_time_ex_covid,4,slowdown,Money,328,324,-0.002572,-0.003216,0.0824,8.0,False,False
real_time_ex_covid,4,slowdown,Other,328,324,-0.002782,-0.000901,0.4925,21.0,False,False
real_time_ex_covid,4,contraction,NoDur,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Durbl,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Manuf,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Enrgy,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Chems,0,0,,,,,False,False
real_time_ex_covid,4,contraction,BusEq,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Telcm,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Utils,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Shops,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Hlth,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Money,0,0,,,,,False,False
real_time_ex_covid,4,contraction,Other,0,0,,,,,False,False
real_time_ex_covid,13,recovery,NoDur,10,10,-0.011089,0.002564,0.9607,33.0,False,False
real_time_ex_covid,13,recovery,Durbl,10,10,-0.093212,-0.088886,0.2097,4.0,False,False
real_time_ex_covid,13,recovery,Manuf,10,10,0.01827,0.016876,0.573,14.0,False,False
real_time_ex_covid,13,recovery,Enrgy,10,10,0.084595,0.093964,0.1404,1.0,False,False
real_time_ex_covid,13,recovery,Chems,10,10,-0.029572,-0.012641,0.6742,18.0,False,False
real_time_ex_covid,13,recovery,BusEq,10,10,0.014446,-0.002132,0.9213,28.0,False,False
real_time_ex_covid,13,recovery,Telcm,10,10,-0.04486,-0.025983,0.5243,11.0,False,False
real_time_ex_covid,13,recovery,Utils,10,10,-0.019432,-0.015681,0.6966,20.0,False,False
real_time_ex_covid,13,recovery,Shops,10,10,0.001395,0.002088,0.9588,32.0,False,False
real_time_ex_covid,13,recovery,Hlth,10,10,-0.035103,-0.028985,0.4813,8.0,False,False
real_time_ex_covid,13,recovery,Money,10,10,0.034359,0.034216,0.1948,2.0,False,False
real_time_ex_covid,13,recovery,Other,10,10,0.017039,0.02393,0.2004,3.0,False,False
real_time_ex_covid,13,expansion,NoDur,288,275,-0.015945,-0.002291,0.7154,21.0,False,False
real_time_ex_covid,13,expansion,Durbl,288,275,-0.011859,-0.007532,0.5131,9.0,False,False
real_time_ex_covid,13,expansion,Manuf,288,275,-0.001422,-0.002816,0.588,15.0,False,False
real_time_ex_covid,13,expansion,Enrgy,288,275,-0.019609,-0.01024,0.5206,10.0,False,False
real_time_ex_covid,13,expansion,Chems,288,275,-0.017495,-0.000564,0.9288,29.0,False,False
real_time_ex_covid,13,expansion,BusEq,288,275,0.017071,0.000493,0.9195,27.0,False,False
real_time_ex_covid,13,expansion,Telcm,288,275,-0.021177,-0.0023,0.6685,17.0,False,False
real_time_ex_covid,13,expansion,Utils,288,275,-0.002123,0.001628,0.8202,24.0,False,False
real_time_ex_covid,13,expansion,Shops,288,275,-0.000463,0.00023,0.9363,30.0,False,False
real_time_ex_covid,13,expansion,Hlth,288,275,-0.006443,-0.000324,0.9438,31.0,False,False
real_time_ex_covid,13,expansion,Money,288,275,0.003454,0.003312,0.47,6.0,False,False
real_time_ex_covid,13,expansion,Other,288,275,-0.007848,-0.000957,0.764,22.0,False,False
real_time_ex_covid,13,slowdown,NoDur,328,322,-0.014855,-0.001201,0.8277,25.0,False,False
real_time_ex_covid,13,slowdown,Durbl,328,322,0.00605,0.010376,0.2603,5.0,False,False
real_time_ex_covid,13,slowdown,Manuf,328,322,-0.001238,-0.002632,0.5337,12.0,False,False
real_time_ex_covid,13,slowdown,Enrgy,328,322,-0.010179,-0.00081,0.9625,34.0,False,False
real_time_ex_covid,13,slowdown,Chems,328,322,-0.019375,-0.002444,0.5618,13.0,False,False
real_time_ex_covid,13,slowdown,BusEq,328,322,0.018175,0.001597,0.6835,19.0,False,False
real_time_ex_covid,13,slowdown,Telcm,328,322,-0.018999,-0.000122,0.97,35.0,False,False
real_time_ex_covid,13,slowdown,Utils,328,322,-0.006491,-0.00274,0.6367,16.0,False,False
real_time_ex_covid,13,slowdown,Shops,328,322,-0.001369,-0.000676,0.7809,23.0,False,False
real_time_ex_covid,13,slowdown,Hlth,328,322,-0.006146,-2.8e-05,0.9981,36.0,False,False
real_time_ex_covid,13,slowdown,Money,328,322,-0.002959,-0.003101,0.4719,7.0,False,False
real_time_ex_covid,13,slowdown,Other,328,322,-0.007165,-0.000274,0.9026,26.0,False,False
real_time_ex_covid,13,contraction,NoDur,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Durbl,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Manuf,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Enrgy,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Chems,0,0,,,,,False,False
real_time_ex_covid,13,contraction,BusEq,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Telcm,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Utils,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Shops,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Hlth,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Money,0,0,,,,,False,False
real_time_ex_covid,13,contraction,Other,0,0,,,,,False,False
real_time_ex_covid,26,recovery,NoDur,10,10,-0.05072,-0.023383,0.7678,28.0,False,False
real_time_ex_covid,26,recovery,Durbl,10,10,-0.112568,-0.103068,0.2959,4.0,False,False
real_time_ex_covid,26,recovery,Manuf,10,10,-0.014793,-0.013592,0.8352,36.0,False,False
real_time_ex_covid,26,recovery,Enrgy,10,10,0.078392,0.102344,0.2846,3.0,False,False
real_time_ex_covid,26,recovery,Chems,10,10,-0.062491,-0.029081,0.5899,22.0,False,False
real_time_ex_covid,26,recovery,BusEq,10,10,0.056139,0.021923,0.5037,13.0,False,False
real_time_ex_covid,26,recovery,Telcm,10,10,-0.090602,-0.054459,0.4064,9.0,False,False
real_time_ex_covid,26,recovery,Utils,10,10,-0.046159,-0.039686,0.5918,23.0,False,False
real_time_ex_covid,26,recovery,Shops,10,10,-0.01246,-0.013535,0.7734,29.0,False,False
real_time_ex_covid,26,recovery,Hlth,10,10,-0.033852,-0.025483,0.7228,27.0,False,False
real_time_ex_covid,26,recovery,Money,10,10,0.026929,0.029895,0.5262,16.0,False,False
real_time_ex_covid,26,recovery,Other,10,10,-0.022869,-0.00766,0.8071,32.0,False,False
real_time_ex_covid,26,expansion,NoDur,288,265,-0.02526,0.002077,0.7753,30.0,False,False
real_time_ex_covid,26,expansion,Durbl,288,265,-0.014455,-0.004954,0.8221,33.0,False,False
real_time_ex_covid,26,expansion,Manuf,288,265,-0.008626,-0.007425,0.5075,14.0,False,False
real_time_ex_covid,26,expansion,Enrgy,288,265,-0.008499,0.015453,0.5955,24.0,False,False
real_time_ex_covid,26,expansion,Chems,288,265,-0.029525,0.003885,0.5243,15.0,False,False
real_time_ex_covid,26,expansion,BusEq,288,265,0.029083,-0.005134,0.3689,6.0,False,False
real_time_ex_covid,26,expansion,Telcm,288,265,-0.042635,-0.006492,0.3689,7.0,False,False
real_time_ex_covid,26,expansion,Utils,288,265,-0.000631,0.005841,0.5655,19.0,False,False
real_time_ex_covid,26,expansion,Shops,288,265,0.004542,0.003467,0.5506,18.0,False,False
real_time_ex_covid,26,expansion,Hlth,288,265,0.000747,0.009116,0.2097,1.0,False,False
real_time_ex_covid,26,expansion,Money,288,265,0.002677,0.005643,0.4139,10.0,False,False
real_time_ex_covid,26,expansion,Other,288,265,-0.017015,-0.001806,0.6629,25.0,False,False
real_time_ex_covid,26,slowdown,NoDur,328,320,-0.029272,-0.001935,0.8221,34.0,False,False
real_time_ex_covid,26,slowdown,Durbl,328,320,0.001049,0.010549,0.4663,12.0,False,False
real_time_ex_covid,26,slowdown,Manuf,328,320,0.000742,0.001943,0.824,35.0,False,False
real_time_ex_covid,26,slowdown,Enrgy,328,320,-0.045902,-0.02195,0.3464,5.0,False,False
real_time_ex_covid,26,slowdown,Chems,328,320,-0.03623,-0.00282,0.5693,20.0,False,False
real_time_ex_covid,26,slowdown,BusEq,328,320,0.0378,0.003583,0.5356,17.0,False,False
real_time_ex_covid,26,slowdown,Telcm,328,320,-0.028178,0.007965,0.2154,2.0,False,False
real_time_ex_covid,26,slowdown,Utils,328,320,-0.009699,-0.003227,0.7828,31.0,False,False
real_time_ex_covid,26,slowdown,Shops,328,320,-0.000734,-0.001809,0.6704,26.0,False,False
real_time_ex_covid,26,slowdown,Hlth,328,320,-0.012933,-0.004564,0.4551,11.0,False,False
real_time_ex_covid,26,slowdown,Money,328,320,-0.006841,-0.003875,0.5805,21.0,False,False
real_time_ex_covid,26,slowdown,Other,328,320,-0.011801,0.003408,0.3727,8.0,False,False
real_time_ex_covid,26,contraction,NoDur,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Durbl,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Manuf,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Enrgy,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Chems,0,0,,,,,False,False
real_time_ex_covid,26,contraction,BusEq,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Telcm,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Utils,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Shops,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Hlth,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Money,0,0,,,,,False,False
real_time_ex_covid,26,contraction,Other,0,0,,,,,False,False
real_time_gated,4,recovery,NoDur,34,34,-0.012652,-0.007744,0.4215,34.0,False,False
real_time_gated,4,recovery,Durbl,34,34,0.073115,0.0678,0.0017,1.0,True,False
real_time_gated,4,recovery,Manuf,34,34,0.005862,0.004884,0.5768,39.0,False,False
real_time_gated,4,recovery,Enrgy,34,34,0.002038,0.005556,0.7543,43.0,False,False
real_time_gated,4,recovery,Chems,34,34,-0.013784,-0.008525,0.3157,31.0,False,False
real_time_gated,4,recovery,BusEq,34,34,0.005515,0.00035,0.9403,48.0,False,False
real_time_gated,4,recovery,Telcm,34,34,-0.011488,-0.005112,0.6365,40.0,False,False
real_time_gated,4,recovery,Utils,34,34,-0.021585,-0.018664,0.1263,14.0,False,False
real_time_gated,4,recovery,Shops,34,34,-0.008572,-0.008385,0.2014,20.0,False,False
real_time_gated,4,recovery,Hlth,34,34,-0.011716,-0.009751,0.2611,24.0,False,False
real_time_gated,4,recovery,Money,34,34,0.004226,0.004523,0.5085,38.0,False,False
real_time_gated,4,recovery,Other,34,34,0.007061,0.008873,0.1109,13.0,False,False
real_time_gated,4,expansion,NoDur,279,273,-0.000368,0.00454,0.0427,4.0,False,False
real_time_gated,4,expansion,Durbl,279,273,-0.016163,-0.021478,0.0017,2.0,True,False
real_time_gated,4,expansion,Manuf,279,273,0.001392,0.000414,0.8891,47.0,False,False
real_time_gated,4,expansion,Enrgy,279,273,0.001794,0.005313,0.4829,36.0,False,False
real_time_gated,4,expansion,Chems,279,273,-0.001133,0.004126,0.0614,6.0,False,False
real_time_gated,4,expansion,BusEq,279,273,0.001952,-0.003213,0.099,12.0,False,False
real_time_gated,4,expansion,Telcm,279,273,-0.002094,0.004282,0.1433,16.0,False,False
real_time_gated,4,expansion,Utils,279,273,0.000303,0.003224,0.314,30.0,False,False
real_time_gated,4,expansion,Shops,279,273,-0.001469,-0.001283,0.5,37.0,False,False
real_time_gated,4,expansion,Hlth,279,273,0.002629,0.004594,0.0836,9.0,False,False
real_time_gated,4,expansion,Money,279,273,0.004156,0.004453,0.0461,5.0,False,False
real_time_gated,4,expansion,Other,279,273,-0.001353,0.00046,0.7628,44.0,False,False
real_time_gated,4,slowdown,NoDur,350,346,-0.007254,-0.002346,0.2765,28.0,False,False
real_time_gated,4,slowdown,Durbl,350,346,0.011401,0.006087,0.244,23.0,False,False
real_time_gated,4,slowdown,Manuf,350,346,-0.000701,-0.001679,0.4403,35.0,False,False
real_time_gated,4,slowdown,Enrgy,350,346,-0.008263,-0.004744,0.3328,32.0,False,False
real_time_gated,4,slowdown,Chems,350,346,-0.007944,-0.002685,0.1775,19.0,False,False
real_time_gated,4,slowdown,BusEq,350,346,0.007697,0.002532,0.0853,10.0,False,False
real_time_gated,4,slowdown,Telcm,350,346,-0.00892,-0.002544,0.2662,25.0,False,False
real_time_gated,4,slowdown,Utils,350,346,-0.001938,0.000983,0.7082,42.0,False,False
real_time_gated,4,slowdown,Shops,350,346,0.001086,0.001272,0.3652,33.0,False,False
real_time_gated,4,slowdown,Hlth,350,346,-0.004527,-0.002562,0.2184,22.0,False,False
real_time_gated,4,slowdown,Money,350,346,-0.003856,-0.003559,0.0666,7.0,False,False
real_time_gated,4,slowdown,Other,350,346,-0.0034,-0.001588,0.2679,26.0,False,False
real_time_gated,4,contraction,NoDur,15,15,-0.027826,-0.022918,0.1502,17.0,False,False
real_time_gated,4,contraction,Durbl,15,15,0.096276,0.090962,0.0273,3.0,False,False
real_time_gated,4,contraction,Manuf,15,15,-0.000776,-0.001754,0.8328,45.0,False,False
real_time_gated,4,contraction,Enrgy,15,15,-0.016275,-0.012756,0.6382,41.0,False,False
real_time_gated,4,contraction,Chems,15,15,-0.007622,-0.002363,0.8532,46.0,False,False
real_time_gated,4,contraction,BusEq,15,15,0.018262,0.013097,0.2099,21.0,False,False
real_time_gated,4,contraction,Telcm,15,15,-0.024304,-0.017927,0.2696,27.0,False,False
real_time_gated,4,contraction,Utils,15,15,-0.038155,-0.035234,0.07,8.0,False,False
real_time_gated,4,contraction,Shops,15,15,0.014103,0.01429,0.1365,15.0,False,False
real_time_gated,4,contraction,Hlth,15,15,-0.02247,-0.020505,0.1587,18.0,False,False
real_time_gated,4,contraction,Money,15,15,-0.017501,-0.017204,0.0973,11.0,False,False
real_time_gated,4,contraction,Other,15,15,0.004887,0.006699,0.2986,29.0,False,False
real_time_gated,13,recovery,NoDur,34,34,-0.032883,-0.016853,0.5973,31.0,False,False
real_time_gated,13,recovery,Durbl,34,34,0.169176,0.152626,0.0017,1.0,True,False
real_time_gated,13,recovery,Manuf,34,34,0.032251,0.030921,0.1724,14.0,False,False
real_time_gated,13,recovery,Enrgy,34,34,0.101004,0.112073,0.0597,5.0,False,False
real_time_gated,13,recovery,Chems,34,34,-0.043981,-0.026565,0.3242,20.0,False,False
real_time_gated,13,recovery,BusEq,34,34,0.001849,-0.015661,0.2816,18.0,False,False
real_time_gated,13,recovery,Telcm,34,34,-0.023799,-0.003743,0.9386,46.0,False,False
real_time_gated,13,recovery,Utils,34,34,-0.05519,-0.045292,0.1894,15.0,False,False
real_time_gated,13,recovery,Shops,34,34,-0.038029,-0.038212,0.041,3.0,False,False
real_time_gated,13,recovery,Hlth,34,34,-0.032884,-0.025647,0.3413,21.0,False,False
real_time_gated,13,recovery,Money,34,34,0.040669,0.042534,0.0614,6.0,False,False
real_time_gated,13,recovery,Other,34,34,0.019529,0.025492,0.1331,12.0,False,False
real_time_gated,13,expansion,NoDur,279,267,-0.017366,-0.001336,0.843,41.0,False,False
real_time_gated,13,expansion,Durbl,279,267,-0.010217,-0.026767,0.1485,13.0,False,False
real_time_gated,13,expansion,Manuf,279,267,-0.001766,-0.003097,0.6962,35.0,False,False
real_time_gated,13,expansion,Enrgy,279,267,-0.020927,-0.009858,0.6997,36.0,False,False
real_time_gated,13,expansion,Chems,279,267,-0.018701,-0.001285,0.8157,39.0,False,False
real_time_gated,13,expansion,BusEq,279,267,0.017786,0.000276,0.959,47.0,False,False
real_time_gated,13,expansion,Telcm,279,267,-0.021269,-0.001213,0.8754,42.0,False,False
real_time_gated,13,expansion,Utils,279,267,-0.00408,0.005819,0.4539,28.0,False,False
real_time_gated,13,expansion,Shops,279,267,-0.000891,-0.001073,0.8311,40.0,False,False
real_time_gated,13,expansion,Hlth,279,267,-0.006558,0.000678,0.9147,44.0,False,False
real_time_gated,13,expansion,Money,279,267,0.003192,0.005057,0.2713,17.0,False,False
real_time_gated,13,expansion,Other,279,267,-0.008261,-0.002298,0.4863,29.0,False,False
real_time_gated,13,slowdown,NoDur,350,343,-0.014601,0.001429,0.7679,37.0,False,False
real_time_gated,13,slowdown,Durbl,350,343,0.005943,-0.010607,0.4352,27.0,False,False
real_time_gated,13,slowdown,Manuf,350,343,-0.00396,-0.005291,0.2611,16.0,False,False
real_time_gated,13,slowdown,Enrgy,350,343,-0.013287,-0.002219,0.8805,43.0,False,False
real_time_gated,13,slowdown,Chems,350,343,-0.017821,-0.000406,0.9266,45.0,False,False
real_time_gated,13,slowdown,BusEq,350,343,0.019345,0.001835,0.6143,32.0,False,False
real_time_gated,13,slowdown,Telcm,350,343,-0.019805,0.000251,0.9795,48.0,False,False
real_time_gated,13,slowdown,Utils,350,343,-0.007498,0.002401,0.686,34.0,False,False
real_time_gated,13,slowdown,Shops,350,343,0.002262,0.00208,0.628,33.0,False,False
real_time_gated,13,slowdown,Hlth,350,343,-0.003282,0.003954,0.43,26.0,False,False
real_time_gated,13,slowdown,Money,350,343,-0.006486,-0.004621,0.3567,22.0,False,False
real_time_gated,13,slowdown,Other,350,343,-0.008796,-0.002833,0.4147,24.0,False,False
real_time_gated,13,contraction,NoDur,15,15,-0.054392,-0.038362,0.4164,25.0,False,False
real_time_gated,13,contraction,Durbl,15,15,0.428896,0.412346,0.0017,2.0,True,False
real_time_gated,13,contraction,Manuf,15,15,0.010444,0.009113,0.7884,38.0,False,False
real_time_gated,13,contraction,Enrgy,15,15,-0.182511,-0.171442,0.0785,9.0,False,False
real_time_gated,13,contraction,Chems,15,15,0.003398,0.020813,0.5392,30.0,False,False
real_time_gated,13,contraction,BusEq,15,15,0.048663,0.031153,0.2867,19.0,False,False
real_time_gated,13,contraction,Telcm,15,15,-0.058605,-0.038549,0.3942,23.0,False,False
real_time_gated,13,contraction,Utils,15,15,-0.109233,-0.099334,0.0666,7.0,False,False
real_time_gated,13,contraction,Shops,15,15,0.050007,0.049825,0.0853,10.0,False,False
real_time_gated,13,contraction,Hlth,15,15,-0.078213,-0.070977,0.0751,8.0,False,False
real_time_gated,13,contraction,Money,15,15,-0.067031,-0.065166,0.0546,4.0,False,False
real_time_gated,13,contraction,Other,15,15,0.0351,0.041063,0.1126,11.0,False,False
real_time_gated,26,recovery,NoDur,34,34,-0.060911,-0.029455,0.6126,35.0,False,False
real_time_gated,26,recovery,Durbl,34,34,0.228711,0.19305,0.0768,8.0,False,False
real_time_gated,26,recovery,Manuf,34,34,0.055647,0.053977,0.2082,17.0,False,False
real_time_gated,26,recovery,Enrgy,34,34,0.241789,0.265194,0.0392,4.0,False,False
real_time_gated,26,recovery,Chems,34,34,-0.083668,-0.049241,0.3003,22.0,False,False
real_time_gated,26,recovery,BusEq,34,34,0.004796,-0.030041,0.2679,20.0,False,False
real_time_gated,26,recovery,Telcm,34,34,-0.057897,-0.019096,0.8038,45.0,False,False
real_time_gated,26,recovery,Utils,34,34,-0.099967,-0.081953,0.2031,16.0,False,False
real_time_gated,26,recovery,Shops,34,34,-0.064997,-0.066233,0.0785,9.0,False,False
real_time_gated,26,recovery,Hlth,34,34,-0.06299,-0.04939,0.3208,25.0,False,False
real_time_gated,26,recovery,Money,34,34,0.097469,0.10065,0.0154,3.0,False,False
real_time_gated,26,recovery,Other,34,34,0.031523,0.042611,0.1468,12.0,False,False
real_time_gated,26,expansion,NoDur,279,257,-0.026257,0.005199,0.7201,39.0,False,False
real_time_gated,26,expansion,Durbl,279,257,-0.012442,-0.048103,0.1212,11.0,False,False
real_time_gated,26,expansion,Manuf,279,257,-0.008127,-0.009798,0.5392,32.0,False,False
real_time_gated,26,expansion,Enrgy,279,257,-0.007158,0.016247,0.7491,42.0,False,False
real_time_gated,26,expansion,Chems,279,257,-0.029891,0.004536,0.6331,37.0,False,False
real_time_gated,26,expansion,BusEq,279,257,0.029255,-0.005582,0.5102,30.0,False,False
real_time_gated,26,expansion,Telcm,279,257,-0.043132,-0.004331,0.5717,34.0,False,False
real_time_gated,26,expansion,Utils,279,257,-0.002819,0.015194,0.2372,19.0,False,False
real_time_gated,26,expansion,Shops,279,257,0.003837,0.002601,0.8003,44.0,False,False
real_time_gated,26,expansion,Hlth,279,257,6.6e-05,0.013666,0.0922,10.0,False,False
real_time_gated,26,expansion,Money,279,257,0.003417,0.006598,0.401,26.0,False,False
real_time_gated,26,expansion,Other,279,257,-0.016282,-0.005194,0.2799,21.0,False,False
real_time_gated,26,slowdown,NoDur,350,341,-0.030961,0.000495,0.942,47.0,False,False
real_time_gated,26,slowdown,Durbl,350,341,0.018964,-0.016696,0.5102,31.0,False,False
real_time_gated,26,slowdown,Manuf,350,341,-0.003331,-0.005002,0.6826,38.0,False,False
real_time_gated,26,slowdown,Enrgy,350,341,-0.056075,-0.03267,0.1536,13.0,False,False
real_time_gated,26,slowdown,Chems,350,341,-0.034413,1.4e-05,0.9966,48.0,False,False
real_time_gated,26,slowdown,BusEq,350,341,0.040926,0.006089,0.3038,23.0,False,False
real_time_gated,26,slowdown,Telcm,350,341,-0.030952,0.007849,0.3106,24.0,False,False
real_time_gated,26,slowdown,Utils,350,341,-0.014834,0.00318,0.7355,40.0,False,False
real_time_gated,26,slowdown,Shops,350,341,0.00593,0.004694,0.4915,29.0,False,False
real_time_gated,26,slowdown,Hlth,350,341,-0.011757,0.001843,0.8123,46.0,False,False
real_time_gated,26,slowdown,Money,350,341,-0.014092,-0.010911,0.1689,14.0,False,False
real_time_gated,26,slowdown,Other,350,341,-0.013425,-0.002336,0.6263,36.0,False,False
real_time_gated,26,contraction,NoDur,15,15,-0.08766,-0.056204,0.4454,27.0,False,False
real_time_gated,26,contraction,Durbl,15,15,0.897712,0.862051,0.0017,1.0,True,False
real_time_gated,26,contraction,Manuf,15,15,0.063849,0.062178,0.1945,15.0,False,False
real_time_gated,26,contraction,Enrgy,15,15,-0.286897,-0.263492,0.0717,7.0,False,False
real_time_gated,26,contraction,Chems,15,15,-0.012382,0.022045,0.7355,41.0,False,False
real_time_gated,26,contraction,BusEq,15,15,0.060889,0.026051,0.459,28.0,False,False
real_time_gated,26,contraction,Telcm,15,15,-0.082422,-0.04362,0.5478,33.0,False,False
real_time_gated,26,contraction,Utils,15,15,-0.163893,-0.14588,0.058,6.0,False,False
real_time_gated,26,contraction,Shops,15,15,0.013826,0.01259,0.7952,43.0,False,False
real_time_gated,26,contraction,Hlth,15,15,-0.134132,-0.120532,0.0068,2.0,False,False
real_time_gated,26,contraction,Money,15,15,-0.059497,-0.056315,0.2287,18.0,False,False
real_time_gated,26,contraction,Other,15,15,0.072596,0.083685,0.041,5.0,False,False
