as_of,future_observations,last_modelled_week,raw_phase,official_phase,phase_status,activity_level,activity_momentum,negative_level_domains,negative_momentum_domains,positive_momentum_domains,confirming_domains,concentration,dominant_domain,labor_stress_level,labor_stress_momentum,recession_alert,recession_alert_character,evidence_quality_high,phase_separation,confirmation_pending,filtered_winner,contraction_evidence,alert_evidence,information_lag_weeks,weeks_since_any_new_observation,fresh_coincident_domains,stale_domains,carried_forward_domains,withheld,raw_recovery,filtered_recovery,raw_expansion,filtered_expansion,raw_slowdown,filtered_slowdown,raw_contraction,filtered_contraction,age_production,arrived_production,age_employment,arrived_employment,age_real_income,arrived_real_income,age_consumption,arrived_consumption,age_labor_stress,arrived_labor_stress,latest_observation_PAYEMS,latest_observation_W875RX1,latest_observation_INDPRO,latest_observation_CMRMTSPL,latest_observation_RRSFS,latest_observation_ICSA,latest_observation_CCSA,gated_phase,gated_status,blocked_run_weeks,gate_reason
2023-06-02,0,2023-06-02,slowdown,slowdown,official,-0.0683421752364038,-0.1323375242477457,2,1,2,2,0.3243222617078724,real_income,0.6655136490565488,0.0066251956623442,none,absent,False,0.4575746069184011,0,slowdown,0.0074795663782225,0.0912645663501012,0,0,4,,4,0,0.2446733933528341,0.0597085776731106,0.3266845813659045,0.2413582692184744,0.428641114868635,0.6989328761368756,9.104126264291502e-07,2.7697153923658625e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2023-05-01,2023-04-01,2023-04-01,2023-03-01,2023-04-01,2023-05-27,2023-05-20,slowdown,official,0,unchanged
2023-06-09,0,2023-06-09,slowdown,slowdown,official,-0.0793522971580678,-0.1429225122588044,2,1,2,2,0.3287139799603144,real_income,0.5836155759248458,-0.0476058512611853,none,absent,False,0.4277246558800828,0,slowdown,0.0190616882603527,0.1106649933050301,0,0,4,,4,0,0.2447557859713674,0.0658449966455958,0.321631162728343,0.2532150384433961,0.4336121405810859,0.6809396943234789,9.107192036143904e-07,2.705875290982491e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2023-05-01,2023-04-01,2023-04-01,2023-03-01,2023-04-01,2023-06-03,2023-05-27,slowdown,official,0,unchanged
2023-06-16,0,2023-06-16,slowdown,slowdown,official,-0.1123237824783731,-0.0347320090607491,2,1,1,2,0.3362199946633492,real_income,0.4774205136084705,-0.1862853844616079,none,absent,False,0.1420854762005336,0,slowdown,0.0499155429927673,0.0657145427795228,0,0,4,,4,0,0.2499997674420768,0.094380262045839,0.3583254221662609,0.3817670054923556,0.3916738801599694,0.5238524816928892,9.302316928077276e-07,2.5076891604386217e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2023-05-01,2023-04-01,2023-05-01,2023-03-01,2023-05-01,2023-06-10,2023-06-03,slowdown,official,0,unchanged
2023-06-23,0,2023-06-23,slowdown,slowdown,official,-0.1237279711918822,-0.0767236902677079,2,1,1,2,0.339400112099486,real_income,0.3850330860925369,-0.403509853765719,none,absent,False,0.1748254258724579,0,slowdown,0.0985666331588305,0.1445069401668655,0,0,4,,4,0,0.2499997674420768,0.0988542402344032,0.3382598809103723,0.3631600426791656,0.4117394214158582,0.5379854685516235,9.302316928077276e-07,2.485348075158281e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2023-05-01,2023-04-01,2023-05-01,2023-03-01,2023-05-01,2023-06-17,2023-06-10,slowdown,official,0,unchanged
2023-06-30,0,2023-06-30,slowdown,slowdown,official,-0.1358340061470907,-0.2365043781219201,2,1,0,2,0.302544291019056,real_income,0.3752840590571829,-0.339908632615889,none,absent,False,0.5998412659719233,0,slowdown,0.0906665879815324,0.2552061858941314,0,0,4,,4,0,0.2323190650240871,0.0506222757876851,0.2829156552869021,0.1747680911778438,0.4847643504127507,0.7746093571497672,9.292762600963484e-07,2.758847038500518e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2023-05-01,2023-05-01,2023-05-01,2023-04-01,2023-05-01,2023-06-24,2023-06-17,slowdown,official,0,unchanged
2023-07-07,0,2023-07-07,slowdown,slowdown,official,-0.1333898906739107,-0.2825374938879943,2,2,0,3,0.3004589549469289,real_income,0.4245369208986605,-0.2687665645972854,none,absent,False,0.7296836994485963,0,slowdown,0.4349610467666144,0.2746240822456582,0,0,4,,4,0,0.2284913341657362,0.0364020728439179,0.2406186977077015,0.1169569816611971,0.5308890541612254,0.8466406811097935,9.139653366629448e-07,2.643850913695129e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2023-06-01,2023-05-01,2023-05-01,2023-04-01,2023-05-01,2023-07-01,2023-06-24,slowdown,official,0,unchanged
2023-07-14,0,2023-07-14,slowdown,slowdown,official,-0.1099105569185723,-0.2803147661413151,2,2,0,3,0.2870980064897474,real_income,0.4904825273448717,-0.2576529258638892,none,absent,False,0.7239965118490465,0,slowdown,0.4178345156959807,0.2625909173910931,0,0,4,,4,0,0.2285060610414086,0.0368388523983112,0.2415580277720129,0.1195821858460324,0.5299349971623343,0.8435786976950789,9.140242441656346e-07,2.640605775407833e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2023-06-01,2023-05-01,2023-05-01,2023-04-01,2023-05-01,2023-07-08,2023-07-01,slowdown,official,0,unchanged
2023-07-21,0,2023-07-21,slowdown,slowdown,official,-0.1635194739079175,-0.4158800229057453,2,2,0,4,0.3100422008039407,real_income,0.5718683057176056,-0.0901257131011621,none,absent,True,0.8431230745971428,0,slowdown,0.4681854168941345,0.353895603623293,0,0,4,,4,0,0.2306969799805443,0.0268259207850493,0.1773498913422812,0.0650253757863642,0.5919522058892545,0.908148450383507,9.227879199221773e-07,2.530450794626056e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2023-06-01,2023-05-01,2023-06-01,2023-04-01,2023-06-01,2023-07-15,2023-07-08,slowdown,official,0,unchanged
2023-07-28,0,2023-07-28,slowdown,slowdown,official,-0.05779737830387,-0.0144913689282786,2,2,2,4,0.3023902252250379,real_income,0.6144721291658933,-0.0305901542157521,none,absent,False,0.315694665146489,0,slowdown,0.2483770676517165,0.0163643392767934,0,0,4,,4,0,0.2626062107844765,0.0907231283117805,0.3361717103387549,0.2967909660078431,0.4012211654638615,0.6124856311543322,9.1341290707644e-07,2.745260439827016e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2023-06-01,2023-06-01,2023-06-01,2023-05-01,2023-06-01,2023-07-22,2023-07-15,slowdown,official,0,unchanged
2023-08-04,0,2023-08-04,slowdown,slowdown,official,-0.0497791657356578,-0.0367586729840778,2,2,2,4,0.2984972708112967,real_income,0.6685179139423347,0.2309300223302129,none,absent,False,0.408472165326839,0,slowdown,0.2457931822710534,0.024526433254523,0,0,4,,4,0,0.2622223257792456,0.0806980995389002,0.325934767964248,0.2554147257649793,0.4118419941788515,0.6638868910918183,9.120776548843324e-07,2.836043020987956e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2023-07-01,2023-06-01,2023-06-01,2023-05-01,2023-06-01,2023-07-29,2023-07-22,slowdown,official,0,unchanged
2023-08-11,0,2023-08-11,slowdown,slowdown,official,-0.0403279176151508,-0.0073793306171763,2,2,2,4,0.2937735498847385,real_income,0.6389950819677743,0.3778267341647202,none,absent,False,0.3357633616139129,0,slowdown,0.2319568999346743,0.0067166983927655,0,0,4,,4,0,0.2627291740200008,0.0868495302451961,0.3394507328040569,0.2886934142026255,0.397819179335337,0.6244567758165385,9.138406052869596e-07,2.797356399310076e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2023-07-01,2023-06-01,2023-06-01,2023-05-01,2023-06-01,2023-08-05,2023-07-29,slowdown,official,0,unchanged
2023-08-18,0,2023-08-18,expansion,expansion,official,0.0537233972457098,0.4398654180737423,2,1,2,3,0.2784050669053241,real_income,0.6004367866213417,0.4776959444381661,none,absent,True,0.6209192326401625,0,expansion,0.0,0.0,0,0,4,,4,0,0.2926169416254898,0.1486093368537454,0.5246448891802739,0.7695285694939078,0.1827372201117209,0.0818619696570839,9.490825153690548e-07,1.23995262898155e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2023-07-01,2023-06-01,2023-07-01,2023-05-01,2023-07-01,2023-08-12,2023-08-05,expansion,official,0,accepted
2023-08-25,0,2023-08-25,expansion,expansion,official,0.0442726483684886,0.4198547049701894,2,1,2,3,0.2824193352805348,real_income,0.55297737743754,0.379000355537819,none,absent,True,0.6084809510772868,0,expansion,0.0,0.0,0,0,4,,4,0,0.2991708988948709,0.1574331087858918,0.5128148834503946,0.7659140598631786,0.1880132697951784,0.076652711639582,9.478595561108122e-07,1.1971134757280793e-07,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2023-07-01,2023-06-01,2023-07-01,2023-05-01,2023-07-01,2023-08-19,2023-08-12,expansion,official,0,unchanged
2023-09-01,0,2023-09-01,expansion,expansion,official,0.0132632138901453,0.1950718395508041,2,1,2,3,0.2886307167816481,real_income,0.523226261225192,0.2514685086150794,none,absent,False,0.4665057679104223,0,expansion,0.0,0.0,0,0,4,,4,0,0.2715491205137466,0.1506697164228054,0.4409100109463587,0.657917942920445,0.2875399240212145,0.1914121750100227,9.445186800478142e-07,1.6564672658488804e-07,6.0,0,3.0,0,4.0,0,6.0,0,0.0,1,2023-08-01,2023-07-01,2023-07-01,2023-06-01,2023-07-01,2023-08-26,2023-08-19,expansion,official,0,unchanged
2023-09-08,0,2023-09-08,expansion,expansion,official,0.0327862556882027,0.1970350843775015,2,1,2,3,0.2802539704341781,real_income,0.6022223344391685,0.2612847327485663,none,absent,False,0.4743331468118081,0,expansion,0.0,0.0,0,0,4,,4,0,0.2715661661188,0.1538758198155913,0.4417746438772695,0.6602285811326368,0.2866582454259614,0.1858954343208287,9.445779691088696e-07,1.647309431502187e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2023-08-01,2023-07-01,2023-07-01,2023-06-01,2023-07-01,2023-09-02,2023-08-26,expansion,official,0,unchanged
2023-09-15,0,2023-09-15,expansion,expansion,official,0.0652599046861797,0.2217117102291428,2,1,2,3,0.2476915814277744,real_income,0.6433964630296781,0.1790927459706856,none,absent,False,0.5810902847501986,0,expansion,0.0,0.0,0,0,4,,4,0,0.2499997674420768,0.1254261445394856,0.4787351769847767,0.7278320029877048,0.2712641253414536,0.1467417182375061,9.302316928077276e-07,1.3423530349949988e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2023-08-01,2023-07-01,2023-08-01,2023-06-01,2023-08-01,2023-09-09,2023-09-02,expansion,official,0,unchanged
2023-09-22,0,2023-09-22,expansion,expansion,official,0.0896226402458802,0.2384575912488805,2,1,2,3,0.2375920711203433,real_income,0.7278212982830236,0.2573855130417722,none,absent,False,0.5899426200509967,0,expansion,0.0,0.0,0,0,4,,4,0,0.2499997674420767,0.1250069914008757,0.4861193253566812,0.7324677472662847,0.2638799769695492,0.1425251272152879,9.302316928077276e-07,1.3411755160591506e-07,5.0,0,6.0,0,7.0,0,5.0,0,0.0,1,2023-08-01,2023-07-01,2023-08-01,2023-06-01,2023-08-01,2023-09-16,2023-09-09,expansion,official,0,unchanged
2023-09-29,0,2023-09-29,expansion,expansion,official,0.1708963115753431,0.2948691947662961,2,1,2,3,0.2353897256019974,real_income,0.8013337098341231,0.2963903030830084,none,absent,False,0.6470407223137371,0,expansion,0.0,0.0,0,0,4,,4,0,0.2499997674420767,0.1198829594022562,0.5102804534003503,0.7669236817159933,0.23971884892588,0.1131932387602331,9.302316928077276e-07,1.201215172710665e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2023-08-01,2023-08-01,2023-08-01,2023-07-01,2023-08-01,2023-09-23,2023-09-16,expansion,official,0,unchanged
2023-10-06,0,2023-10-06,expansion,expansion,official,0.1883908321829798,0.4329309557872324,2,0,2,2,0.2297578216737677,real_income,0.8274580687287447,0.4060564616227911,none,absent,True,0.7235473374173321,0,expansion,0.0,0.0,0,0,4,,4,0,0.2557295731287419,0.1091978188757158,0.5783901838704847,0.8327451562930479,0.1658793362854762,0.0580569335724353,9.067152972632916e-07,9.125880096889273e-08,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2023-09-01,2023-08-01,2023-08-01,2023-07-01,2023-08-01,2023-09-30,2023-09-23,expansion,official,0,unchanged
2023-10-13,0,2023-10-13,expansion,expansion,official,0.2034520848729489,0.4363570755547828,2,0,2,2,0.2312293217421028,employment,0.8326213907083142,0.4756146511179691,none,absent,True,0.7235726317537831,0,expansion,0.0,0.0,0,0,4,,4,0,0.2565078670799942,0.10974387131177,0.5789130032429844,0.8333165030655532,0.1645782230842175,0.0569395348646524,9.06592803976595e-07,9.075802429458521e-08,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2023-09-01,2023-08-01,2023-08-01,2023-07-01,2023-08-01,2023-10-07,2023-09-30,expansion,official,0,unchanged
2023-10-20,0,2023-10-20,expansion,expansion,official,0.2298558363740354,0.2485081875017231,1,0,1,1,0.2501989892708917,employment,0.7943250378976812,0.4928893408389599,none,absent,False,0.6584832083910682,0,expansion,0.0,0.0,0,0,4,,4,0,0.2460343671659241,0.1157251777973199,0.5164050549494508,0.7742083861883882,0.23755966240791,0.1100663205482299,9.154767150359968e-07,1.154660618524552e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2023-09-01,2023-08-01,2023-09-01,2023-07-01,2023-09-01,2023-10-14,2023-10-07,expansion,official,0,unchanged
2023-10-27,0,2023-10-27,expansion,expansion,official,0.2152751248511822,0.198188707239383,1,0,1,1,0.2557247379430346,employment,0.7163531438677287,0.3887517581329109,none,absent,False,0.6259665066439147,0,expansion,0.0,0.0,0,0,4,,4,0,0.2467898241138832,0.1196006699267419,0.4944499318643343,0.7531828573501929,0.2587593257340648,0.1272163507062781,9.182877176330538e-07,1.2201678712897865e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2023-09-01,2023-09-01,2023-09-01,2023-08-01,2023-09-01,2023-10-21,2023-10-14,expansion,official,0,unchanged
2023-11-03,0,2023-11-03,expansion,expansion,official,0.1825403267045008,0.0730236616598387,1,1,1,2,0.2505713530971275,real_income,0.623749516548028,0.0523052166329465,none,absent,False,0.4012894532762452,0,expansion,0.0,0.0,0,0,4,,4,0,0.2499997674420768,0.1358112491202737,0.4099781873081001,0.632739020771456,0.3400211150181303,0.2314495674952108,9.302316928077276e-07,1.626130593008605e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2023-10-01,2023-09-01,2023-09-01,2023-08-01,2023-09-01,2023-10-28,2023-10-21,expansion,official,0,unchanged
2023-11-10,0,2023-11-10,expansion,expansion,official,0.1714498455177115,0.0203798399876901,1,1,1,2,0.2599281046942171,employment,0.5391316452196455,-0.2099412244287162,none,absent,False,0.3074566412633037,0,expansion,0.0,0.0449874052347249,0,0,4,,4,0,0.2499997674420767,0.1387511826201639,0.3847878870576404,0.5843526406530055,0.3652114152685899,0.2768959993897018,9.302316928077276e-07,1.773371286906185e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2023-10-01,2023-09-01,2023-09-01,2023-08-01,2023-09-01,2023-11-04,2023-10-28,expansion,official,0,unchanged
2023-11-17,0,2023-11-17,slowdown,slowdown,official,0.0324757597551174,-0.4335329411775371,1,2,0,3,0.3204899012654491,employment,0.3887114891135785,-0.6826693963926849,watch,preliminary,True,0.8072466892747738,0,slowdown,0.4681774644138057,0.3925083868489671,0,0,4,,4,0,0.172657820215276,0.0269849212962373,0.1841730588310604,0.082884078601652,0.6431682048460847,0.8901307678764259,9.161075789124972e-07,2.3222568463637678e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2023-10-01,2023-09-01,2023-10-01,2023-08-01,2023-10-01,2023-11-11,2023-11-04,slowdown,official,0,accepted
2023-11-24,0,2023-11-24,slowdown,slowdown,official,0.0278592982161333,-0.4735269538273625,1,2,0,3,0.3235401768530486,employment,0.3635544651167978,-0.8826394596418121,watch,preliminary,True,0.854928657017316,0,slowdown,0.486517933359304,0.4215750351914842,0,0,4,,4,0,0.1626993277326046,0.0183813780490509,0.1719648612753258,0.0633448695655692,0.6653348977757956,0.9182735265828852,9.132162740303612e-07,2.2580249469141705e-07,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2023-10-01,2023-09-01,2023-10-01,2023-08-01,2023-10-01,2023-11-18,2023-11-11,slowdown,official,0,unchanged
2023-12-01,0,2023-12-01,slowdown,slowdown,official,0.1063593871166286,-0.209376241664912,1,2,2,3,0.393935069274798,employment,0.3177895245877514,-1.0026023475309491,none,absent,False,0.5135095524638611,0,slowdown,0.3676876010793918,0.2502414835197521,0,0,4,,4,0,0.2388412121782761,0.0863203038007803,0.2565919496022878,0.200084942563796,0.5045659351864888,0.7135944950276571,9.03032947310779e-07,2.586077662673347e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2023-10-01,2023-10-01,2023-10-01,2023-09-01,2023-10-01,2023-11-25,2023-11-18,slowdown,official,0,unchanged
2023-12-08,0,2023-12-08,slowdown,slowdown,official,0.0945502229321445,-0.2684044750737072,1,2,2,3,0.3888324612655404,employment,0.2930540987894136,-1.0647553802806555,none,absent,False,0.6762898051364206,0,slowdown,0.388719755156251,0.2823278696488071,0,0,4,,4,0,0.2247264075224062,0.0524216469164153,0.235826027973353,0.1356441458629059,0.5394466641798896,0.8119339509993264,9.003243511927408e-07,2.562213522505248e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2023-11-01,2023-10-01,2023-10-01,2023-09-01,2023-10-01,2023-12-02,2023-11-25,slowdown,official,0,unchanged
2023-12-15,0,2023-12-15,slowdown,slowdown,official,0.1026139903900313,-0.3278852982104724,1,2,2,3,0.3844321369147879,employment,0.3616131280370882,-0.8396132067859021,none,absent,False,0.7950737163187827,0,slowdown,0.3983799055340508,0.3084614928091818,0,0,4,,4,0,0.2037836516967079,0.0258461494426962,0.2173047866469843,0.0895399441230825,0.5789106637477686,0.8846136604418652,8.979085392073988e-07,2.459923560645762e-07,4.0,0,5.0,0,6.0,0,4.0,0,0.0,1,2023-11-01,2023-10-01,2023-11-01,2023-09-01,2023-11-01,2023-12-09,2023-12-02,slowdown,official,0,unchanged
2023-12-22,0,2023-12-22,slowdown,slowdown,official,0.092741461572686,-0.1315334591724729,0,2,1,2,0.3771087296918655,employment,0.3586080944911046,-0.6799323750227573,none,absent,False,0.6080185732605665,0,slowdown,0.351587430526377,0.2108351482507292,0,0,4,,4,0,0.2478350523101548,0.0487354049712177,0.288090561511068,0.1716228689675535,0.4640734640018383,0.77964144222812,9.221769388284832e-07,2.838331086836768e-07,5.0,0,6.0,0,3.0,0,5.0,0,0.0,1,2023-11-01,2023-11-01,2023-11-01,2023-10-01,2023-11-01,2023-12-16,2023-12-09,slowdown,official,0,unchanged
2023-12-29,0,2023-12-29,slowdown,slowdown,official,0.0934863440168568,-0.0899704125767085,0,2,1,2,0.3764942189494049,employment,0.3623325067119586,-0.4709097597916362,none,absent,False,0.5452016569000393,0,slowdown,0.2961507288497555,0.145381679138693,0,0,4,,4,0,0.2485076349649299,0.0550712163698782,0.3069646030812271,0.1998634199723117,0.4445268372742709,0.745065076872351,9.2467957196253e-07,2.867854592166825e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2023-11-01,2023-11-01,2023-11-01,2023-10-01,2023-11-01,2023-12-23,2023-12-16,slowdown,official,0,unchanged
2024-01-05,0,2024-01-05,slowdown,slowdown,official,0.094075401540493,-0.009536080955102,0,2,1,2,0.3637324081939067,employment,0.3930289282094809,-0.2426171342253509,none,absent,False,0.3971358776336867,0,slowdown,0.2270992577085655,0.05669629781132,0,0,4,,4,0,0.2498400708929826,0.0673897881486869,0.3443554738048363,0.2677370234351974,0.405803525664708,0.6648729010688842,9.29637473090168e-07,2.873472313754101e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2023-12-01,2023-11-01,2023-11-01,2023-10-01,2023-11-01,2023-12-30,2023-12-23,slowdown,official,0,unchanged
2024-01-12,0,2024-01-12,expansion,slowdown,official,0.0995856360587099,0.0599475492778469,0,2,1,2,0.3730076068078559,employment,0.3887746310187759,0.0523711577651173,none,absent,False,0.2616117654490665,0,slowdown,0.170428533474203,0.0,0,0,4,,4,0,0.2510064413188558,0.077217809275915,0.3770862077121746,0.330585069986941,0.3719064169915134,0.5921968354360075,9.339774560701614e-07,2.853011365008729e-07,8.0,0,5.0,0,6.0,0,8.0,0,0.0,1,2023-12-01,2023-11-01,2023-11-01,2023-10-01,2023-11-01,2024-01-06,2023-12-30,slowdown,official,0,unchanged
2024-01-19,0,2024-01-19,expansion,expansion,official,0.0961719364164383,0.2510565381601791,0,1,1,1,0.3871098950704122,employment,0.4466694386652285,0.2298710185876193,none,absent,False,0.3964431845781724,0,expansion,0.0,0.0,0,0,4,,4,0,0.2588789603193532,0.1190786340410739,0.4735573939728363,0.63868217731478,0.2675626824372605,0.2422389927366076,9.632705500255002e-07,1.959075381985017e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2023-12-01,2023-11-01,2023-12-01,2023-10-01,2023-12-01,2024-01-13,2024-01-06,expansion,official,0,accepted
2024-01-26,0,2024-01-26,expansion,expansion,official,0.1374470391849654,0.3030994718184155,0,1,2,1,0.4198676468705258,employment,0.4629689454679735,0.3539441098246383,none,absent,False,0.5519595765527252,0,expansion,0.0,0.0,0,0,4,,4,0,0.2724542657517446,0.1416620128588921,0.4868232171703848,0.7051487034899664,0.2407215694108593,0.1531891269372412,9.47667011310416e-07,1.567139002697426e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2023-12-01,2023-12-01,2023-12-01,2023-11-01,2023-12-01,2024-01-20,2024-01-13,expansion,official,0,unchanged
2024-02-02,0,2024-02-02,expansion,expansion,official,0.1364733148274347,0.4402597095580237,0,0,2,0,0.4572611865846722,employment,0.3835359999954648,0.2316998065217807,none,absent,True,0.6755074610825398,0,expansion,0.0,0.0,0,0,4,,4,0,0.2815366298072758,0.1325877515465006,0.5521976044778182,0.8080952126290405,0.1662648409634141,0.0593169352169624,9.24751491877317e-07,1.0060749653141805e-07,6.0,0,3.0,0,5.0,0,6.0,0,0.0,1,2024-01-01,2023-12-01,2023-12-01,2023-11-01,2023-12-01,2024-01-27,2024-01-20,expansion,official,0,unchanged
2024-02-09,0,2024-02-09,expansion,expansion,official,0.1291592919540332,0.3852003881611123,0,0,2,0,0.4808028168286944,employment,0.3157637247928427,-0.0665359135994633,none,absent,False,0.6755113748877503,0,expansion,0.0,0.0142576957713135,0,0,4,,4,0,0.2665793563461553,0.1284564500991771,0.5445994227186322,0.8039678249869274,0.1888202937026686,0.0675756223919727,9.272325438127142e-07,1.0252192263746205e-07,7.0,0,4.0,0,6.0,0,7.0,0,0.0,1,2024-01-01,2023-12-01,2023-12-01,2023-11-01,2023-12-01,2024-02-03,2024-01-27,expansion,official,0,unchanged
2024-02-16,0,2024-02-16,expansion,expansion,official,0.0533037638153052,0.1697933456773261,1,0,1,1,0.4293819214626466,employment,0.2169382074316282,-0.2783101448014219,none,absent,False,0.5849880322336424,0,expansion,0.0,0.0596378881717332,0,0,4,,4,0,0.2552476641068127,0.1315221284947293,0.4648633036544195,0.7267328855042675,0.2798880824800174,0.1417448532706251,9.497587501648848e-07,1.327303780621099e-07,4.0,0,5.0,0,7.0,0,4.0,0,0.0,1,2024-01-01,2023-12-01,2024-01-01,2023-11-01,2024-01-01,2024-02-10,2024-02-03,expansion,official,0,unchanged
2024-02-23,0,2024-02-23,expansion,expansion,official,0.0578123977208981,0.1754533037554161,1,0,1,1,0.4266790724579649,employment,0.2354412339652746,-0.2384782586537208,none,absent,False,0.5670861936077818,0,expansion,0.0,0.0511024839972258,0,0,4,,4,0,0.2552005769149847,0.1329666538982228,0.467421710255064,0.7170596999393185,0.2773767632464093,0.1499735063315366,9.495835420092454e-07,1.3983092201837377e-07,5.0,0,6.0,0,8.0,0,5.0,0,0.0,1,2024-01-01,2023-12-01,2024-01-01,2023-11-01,2024-01-01,2024-02-17,2024-02-10,expansion,official,0,unchanged
2024-03-01,0,2024-03-01,expansion,expansion,official,0.1209762150289143,0.1680962543670233,0,0,2,0,0.4856476932177008,employment,0.2538064234226695,-0.2749919541578671,none,absent,False,0.5433473521687686,0,expansion,0.0,0.0589268473195429,0,0,4,,4,0,0.2682927626648449,0.1497958507826612,0.4559740162618094,0.6967756776852905,0.2757322878811276,0.1534283255165219,9.33192217964678e-07,1.460155263658861e-07,6.0,0,7.0,0,4.0,0,6.0,0,0.0,1,2024-01-01,2024-01-01,2024-01-01,2023-12-01,2024-01-01,2024-02-24,2024-02-17,expansion,official,0,unchanged
2024-03-08,0,2024-03-08,expansion,expansion,official,0.1018846932507198,0.0586278084130709,0,0,2,0,0.4681262791659731,employment,0.2379885663159276,-0.3089088336369079,none,absent,False,0.3538349672083701,0,expansion,0.0,0.0661947500650517,0,0,4,,4,0,0.2692617201181894,0.1609182213029988,0.4058549947516606,0.5964582806614349,0.3248823485676451,0.2426233134530648,9.365625047589198e-07,1.8458250150387507e-07,7.0,0,4.0,0,5.0,0,7.0,0,0.0,1,2024-02-01,2024-01-01,2024-01-01,2023-12-01,2024-01-01,2024-03-02,2024-02-24,expansion,official,0,unchanged
2024-03-15,0,2024-03-15,slowdown,slowdown,official,0.0800392183437822,-0.08073035995063,0,1,1,1,0.4281714850191491,employment,0.3513818098268075,-0.1721476377159774,none,absent,False,0.2448323478713894,0,slowdown,0.0,0.0781042150770113,0,0,4,,4,0,0.2499997674420768,0.0966837895590641,0.3363545302381071,0.329241800253375,0.4136447720881233,0.5740741481247645,9.302316928077276e-07,2.6206279627929205e-07,3.0,0,5.0,0,6.0,0,3.0,0,0.0,1,2024-02-01,2024-01-01,2024-02-01,2023-12-01,2024-02-01,2024-03-09,2024-03-02,slowdown,official,0,accepted
2024-03-22,0,2024-03-22,slowdown,slowdown,official,0.0707722379899009,-0.1356992694084622,0,1,1,1,0.4387380628568814,employment,0.303109533363173,-0.446992185005138,none,absent,False,0.347046845248385,0,slowdown,0.0,0.1665807490935482,0,0,4,,4,0,0.2499997674420768,0.0911561954928086,0.3104586664588115,0.2808983463371819,0.439540635867419,0.6279451915855669,9.302316928077276e-07,2.6658444264330746e-07,4.0,0,6.0,0,7.0,0,4.0,0,0.0,1,2024-02-01,2024-01-01,2024-02-01,2023-12-01,2024-02-01,2024-03-16,2024-03-09,slowdown,official,0,unchanged
2024-03-29,0,2024-03-29,slowdown,slowdown,official,-0.1025507201517169,-0.727187899725586,2,3,0,3,0.3544874171122016,consumption,0.2972798686261114,-0.2681087567903987,watch,preliminary,True,0.9405477790330492,0,slowdown,0.5691000992472917,0.5691000992472917,0,0,4,,4,0,0.1202687830236032,0.0071810558921772,0.1054431122254214,0.0261354897075967,0.7742872543243482,0.966683268740646,8.50426627067127e-07,1.856595797375447e-07,5.0,0,7.0,0,4.0,0,5.0,0,0.0,1,2024-02-01,2024-02-01,2024-02-01,2024-01-01,2024-02-01,2024-03-23,2024-03-16,slowdown,official,0,unchanged
2024-04-05,0,2024-04-05,slowdown,slowdown,official,-0.1053309692196245,-0.6745276709559518,2,3,0,3,0.3583921665800352,consumption,0.2598893394705653,-0.2073335044231498,watch,preliminary,True,0.9302085940579864,0,slowdown,0.549074012626356,0.5397220773641437,0,0,4,,4,0,0.1339353057074026,0.0086435251236223,0.1167776905182415,0.0305738444761261,0.7492861495464774,0.9607824385341128,8.542278783868969e-07,1.9186613872230978e-07,6.0,0,4.0,0,5.0,0,6.0,0,0.0,1,2024-03-01,2024-02-01,2024-02-01,2024-01-01,2024-02-01,2024-03-30,2024-03-23,slowdown,official,0,unchanged
